card_id,qr_identity,candidate_uk_qr_url,candidate_au_qr_url,current_mapped_year,authoritative_observed_year,year_verification_confidence,physical_print_observed,discrepancy_status,official_uk_sku,official_uk_spotify_track_id,official_au_sku,official_au_spotify_track_id,playlist_spotify_track_id,playlist_title,playlist_artist,identity_confidence,source_evidence,non_authoritative_bopster_year,non_authoritative_musicbrainz_year,screening_flags
180,00180,https://hitstergame.com/uk/aaaa0005/00180,https://hitstergame.com/au/aaah0001/00180,2012,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,0hm8rgOY17z7kQJlqGKbu7,aaah0001,0hm8rgOY17z7kQJlqGKbu7,0hm8rgOY17z7kQJlqGKbu7,I Will Wait,Mumford & Sons,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00180; ordered title reference: https://open.spotify.com/track/0hm8rgOY17z7kQJlqGKbu7; printed-year evidence: not available,2012,2012,none
181,00181,https://hitstergame.com/uk/aaaa0005/00181,https://hitstergame.com/au/aaah0001/00181,2010,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1mXuMM6zjPgjL4asbBsgnt,aaah0001,1mXuMM6zjPgjL4asbBsgnt,1mXuMM6zjPgjL4asbBsgnt,Firework,Katy Perry,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00181; ordered title reference: https://open.spotify.com/track/1mXuMM6zjPgjL4asbBsgnt; printed-year evidence: not available,2010,2010,none
182,00182,https://hitstergame.com/uk/aaaa0005/00182,https://hitstergame.com/au/aaah0001/00182,1997,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5ZrDlcxIDZyjOzHdYW1ydr,aaah0001,5ZrDlcxIDZyjOzHdYW1ydr,5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,Aqua,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00182; ordered title reference: https://open.spotify.com/track/5ZrDlcxIDZyjOzHdYW1ydr; printed-year evidence: not available,1997,1997,none
183,00183,https://hitstergame.com/uk/aaaa0005/00183,https://hitstergame.com/au/aaah0001/00183,2007,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2T3jgoAMbBXiMMD8pSc6QL,aaah0001,2T3jgoAMbBXiMMD8pSc6QL,2T3jgoAMbBXiMMD8pSc6QL,This Is The Life,Amy Macdonald,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00183; ordered title reference: https://open.spotify.com/track/2T3jgoAMbBXiMMD8pSc6QL; printed-year evidence: not available,2007,2007,none
184,00184,https://hitstergame.com/uk/aaaa0005/00184,https://hitstergame.com/au/aaah0001/00184,2013,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,69kOkLUCkxIZYexIgSG8rq,aaah0001,69kOkLUCkxIZYexIgSG8rq,69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams and Nile Rodgers),Daft Punk,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00184; ordered title reference: https://open.spotify.com/track/69kOkLUCkxIZYexIgSG8rq; printed-year evidence: not available,2013,2013,none
185,00185,https://hitstergame.com/uk/aaaa0005/00185,https://hitstergame.com/au/aaah0001/00185,1990,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,11d9oUiwHuYt216EFA2tiz,aaah0001,11d9oUiwHuYt216EFA2tiz,11d9oUiwHuYt216EFA2tiz,Ice Ice Baby,Vanilla Ice,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00185; ordered title reference: https://open.spotify.com/track/11d9oUiwHuYt216EFA2tiz; printed-year evidence: not available,1990,1990,none
186,00186,https://hitstergame.com/uk/aaaa0005/00186,https://hitstergame.com/au/aaah0001/00186,1989,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1YnVYHXoak0syv4xBRHQRb,aaah0001,1YnVYHXoak0syv4xBRHQRb,1YnVYHXoak0syv4xBRHQRb,Kingston Town,UB40,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00186; ordered title reference: https://open.spotify.com/track/1YnVYHXoak0syv4xBRHQRb; printed-year evidence: not available,1989,1989,none
187,00187,https://hitstergame.com/uk/aaaa0005/00187,https://hitstergame.com/au/aaah0001/00187,2005,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5D2mYZuzcgjpchVY1pmTPh,aaah0001,5D2mYZuzcgjpchVY1pmTPh,5D2mYZuzcgjpchVY1pmTPh,Candy Shop,50 Cent,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00187; ordered title reference: https://open.spotify.com/track/5D2mYZuzcgjpchVY1pmTPh; printed-year evidence: not available,2005,2005,none
188,00188,https://hitstergame.com/uk/aaaa0005/00188,https://hitstergame.com/au/aaah0001/00188,2001,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3unsLiH5FXmaDWtT5Imolu,aaah0001,3unsLiH5FXmaDWtT5Imolu,3unsLiH5FXmaDWtT5Imolu,Fallin',Alicia Keys,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00188; ordered title reference: https://open.spotify.com/track/3unsLiH5FXmaDWtT5Imolu; printed-year evidence: not available,2001,2001,none
189,00189,https://hitstergame.com/uk/aaaa0005/00189,https://hitstergame.com/au/aaah0001/00189,1970,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,7iN1s7xHE4ifF5povM6A48,aaah0001,7iN1s7xHE4ifF5povM6A48,7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,The Beatles,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00189; ordered title reference: https://open.spotify.com/track/7iN1s7xHE4ifF5povM6A48; printed-year evidence: not available,1970,1970,none
190,00190,https://hitstergame.com/uk/aaaa0005/00190,https://hitstergame.com/au/aaah0001/00190,1965,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6b6IMqP565TbtFFZg9iFf3,aaah0001,6b6IMqP565TbtFFZg9iFf3,6b6IMqP565TbtFFZg9iFf3,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00190; ordered title reference: https://open.spotify.com/track/6b6IMqP565TbtFFZg9iFf3; printed-year evidence: not available,1965,1965,none
191,00191,https://hitstergame.com/uk/aaaa0005/00191,https://hitstergame.com/au/aaah0001/00191,1995,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,4fxF8ljwryMZX5c9EKrLFE,aaah0001,4fxF8ljwryMZX5c9EKrLFE,4fxF8ljwryMZX5c9EKrLFE,Boombastic,Shaggy,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00191; ordered title reference: https://open.spotify.com/track/4fxF8ljwryMZX5c9EKrLFE; printed-year evidence: not available,1995,1994,musicbrainz_candidate_differs
192,00192,https://hitstergame.com/uk/aaaa0005/00192,https://hitstergame.com/au/aaah0001/00192,1991,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,31AOj9sFz2gM0O3hMARRBx,aaah0001,31AOj9sFz2gM0O3hMARRBx,31AOj9sFz2gM0O3hMARRBx,Losing My Religion,R.E.M.,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00192; ordered title reference: https://open.spotify.com/track/31AOj9sFz2gM0O3hMARRBx; printed-year evidence: not available,1991,1991,none
193,00193,https://hitstergame.com/uk/aaaa0005/00193,https://hitstergame.com/au/aaah0001/00193,2011,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,0HqeTDZMGlYDmgGGVFQrSg,aaah0001,0HqeTDZMGlYDmgGGVFQrSg,0HqeTDZMGlYDmgGGVFQrSg,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00193; ordered title reference: https://open.spotify.com/track/0HqeTDZMGlYDmgGGVFQrSg; printed-year evidence: not available,2011,2011,none
194,00194,https://hitstergame.com/uk/aaaa0005/00194,https://hitstergame.com/au/aaah0001/00194,2014,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5jE48hhRu8E6zBDPRSkEq7,aaah0001,5jE48hhRu8E6zBDPRSkEq7,5jE48hhRu8E6zBDPRSkEq7,All About That Bass,Meghan Trainor,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00194; ordered title reference: https://open.spotify.com/track/5jE48hhRu8E6zBDPRSkEq7; printed-year evidence: not available,2015,2014,community_bopster_year_differs
195,00195,https://hitstergame.com/uk/aaaa0005/00195,https://hitstergame.com/au/aaah0001/00195,2003,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6I9VzXrHxO9rA9A5euc8Ak,aaah0001,6I9VzXrHxO9rA9A5euc8Ak,6I9VzXrHxO9rA9A5euc8Ak,Toxic,Britney Spears,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00195; ordered title reference: https://open.spotify.com/track/6I9VzXrHxO9rA9A5euc8Ak; printed-year evidence: not available,2003,2003,none
196,00196,https://hitstergame.com/uk/aaaa0005/00196,https://hitstergame.com/au/aaah0001/00196,2010,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3LUWWox8YYykohBbHUrrxd,aaah0001,3LUWWox8YYykohBbHUrrxd,3LUWWox8YYykohBbHUrrxd,We R Who We R,Kesha,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00196; ordered title reference: https://open.spotify.com/track/3LUWWox8YYykohBbHUrrxd; printed-year evidence: not available,2010,2011,musicbrainz_candidate_differs
197,00197,https://hitstergame.com/uk/aaaa0005/00197,https://hitstergame.com/au/aaah0001/00197,2002,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3jagJCUbdqhDSPuxP8cAqF,aaah0001,3jagJCUbdqhDSPuxP8cAqF,3jagJCUbdqhDSPuxP8cAqF,Work It,Missy Elliott,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00197; ordered title reference: https://open.spotify.com/track/3jagJCUbdqhDSPuxP8cAqF; printed-year evidence: not available,2002,2002,none
198,00198,https://hitstergame.com/uk/aaaa0005/00198,https://hitstergame.com/au/aaah0001/00198,2014,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6YUTL4dYpB9xZO5qExPf05,aaah0001,6YUTL4dYpB9xZO5qExPf05,6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00198; ordered title reference: https://open.spotify.com/track/6YUTL4dYpB9xZO5qExPf05; printed-year evidence: not available,2014,2014,none
199,00199,https://hitstergame.com/uk/aaaa0005/00199,https://hitstergame.com/au/aaah0001/00199,1983,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,5muHy7Z0bHM4uqExt081ue,aaah0001,5muHy7Z0bHM4uqExt081ue,5muHy7Z0bHM4uqExt081ue,Karma Chameleon - Remastered 2002,Culture Club,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00199; ordered title reference: https://open.spotify.com/track/5muHy7Z0bHM4uqExt081ue; printed-year evidence: not available,2022,1983,community_bopster_year_differs
200,00200,https://hitstergame.com/uk/aaaa0005/00200,https://hitstergame.com/au/aaah0001/00200,1958,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,57yz5oqMytzbwdewSG28L9,aaah0001,57yz5oqMytzbwdewSG28L9,57yz5oqMytzbwdewSG28L9,Smoke Gets In Your Eyes,The Platters,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00200; ordered title reference: https://open.spotify.com/track/57yz5oqMytzbwdewSG28L9; printed-year evidence: not available,1986,1958,community_bopster_year_differs
201,00201,https://hitstergame.com/uk/aaaa0005/00201,https://hitstergame.com/au/aaah0001/00201,1995,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1qPbGZqppFwLwcBC1JQ6Vr,aaah0001,1qPbGZqppFwLwcBC1JQ6Vr,1qPbGZqppFwLwcBC1JQ6Vr,Wonderwall,Oasis,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00201; ordered title reference: https://open.spotify.com/track/1qPbGZqppFwLwcBC1JQ6Vr; printed-year evidence: not available,1995,1995,none
202,00202,https://hitstergame.com/uk/aaaa0005/00202,https://hitstergame.com/au/aaah0001/00202,1984,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,54X78diSLoUDI3joC2bjMz,aaah0001,54X78diSLoUDI3joC2bjMz,54X78diSLoUDI3joC2bjMz,Purple Rain,Prince,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00202; ordered title reference: https://open.spotify.com/track/54X78diSLoUDI3joC2bjMz; printed-year evidence: not available,1984,1987,musicbrainz_candidate_differs
203,00203,https://hitstergame.com/uk/aaaa0005/00203,https://hitstergame.com/au/aaah0001/00203,2016,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,72TFWvU3wUYdUuxejTTIzt,aaah0001,72TFWvU3wUYdUuxejTTIzt,72TFWvU3wUYdUuxejTTIzt,Work,Rihanna,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00203; ordered title reference: https://open.spotify.com/track/72TFWvU3wUYdUuxejTTIzt; printed-year evidence: not available,2016,,musicbrainz_candidate_unresolved
204,00204,https://hitstergame.com/uk/aaaa0005/00204,https://hitstergame.com/au/aaah0001/00204,1988,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,0Fyj9w0HVfjoxm9S8nGClt,aaah0001,0Fyj9w0HVfjoxm9S8nGClt,0Fyj9w0HVfjoxm9S8nGClt,Orinoco Flow,Enya,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00204; ordered title reference: https://open.spotify.com/track/0Fyj9w0HVfjoxm9S8nGClt; printed-year evidence: not available,2001,1988,community_bopster_year_differs
205,00205,https://hitstergame.com/uk/aaaa0005/00205,https://hitstergame.com/au/aaah0001/00205,1985,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6HMFtoMvv6n6Q2eOyPFyne,aaah0001,6HMFtoMvv6n6Q2eOyPFyne,6HMFtoMvv6n6Q2eOyPFyne,Walk Of Life,Dire Straits,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00205; ordered title reference: https://open.spotify.com/track/6HMFtoMvv6n6Q2eOyPFyne; printed-year evidence: not available,1985,1985,none
206,00206,https://hitstergame.com/uk/aaaa0005/00206,https://hitstergame.com/au/aaah0001/00206,2014,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6Awg3vdlBZnLnVWBcyG0vW,aaah0001,6Awg3vdlBZnLnVWBcyG0vW,6Awg3vdlBZnLnVWBcyG0vW,Runaway (U & I),Galantis,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00206; ordered title reference: https://open.spotify.com/track/6Awg3vdlBZnLnVWBcyG0vW; printed-year evidence: not available,2015,2014,community_bopster_year_differs
207,00207,https://hitstergame.com/uk/aaaa0005/00207,https://hitstergame.com/au/aaah0001/00207,1961,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,49fzPkBb3aOUWYRKaTWVhm,aaah0001,49fzPkBb3aOUWYRKaTWVhm,49fzPkBb3aOUWYRKaTWVhm,Hit the Road Jack,Ray Charles,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00207; ordered title reference: https://open.spotify.com/track/49fzPkBb3aOUWYRKaTWVhm; printed-year evidence: not available,2012,1961,community_bopster_year_differs
208,00208,https://hitstergame.com/uk/aaaa0005/00208,https://hitstergame.com/au/aaah0001/00208,1996,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1Je1IMUlBXcx1Fz0WE7oPT,aaah0001,1Je1IMUlBXcx1Fz0WE7oPT,1Je1IMUlBXcx1Fz0WE7oPT,Wannabe,Spice Girls,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00208; ordered title reference: https://open.spotify.com/track/1Je1IMUlBXcx1Fz0WE7oPT; printed-year evidence: not available,1996,1996,none
209,00209,https://hitstergame.com/uk/aaaa0005/00209,https://hitstergame.com/au/aaah0001/00209,1997,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2HNZxbvFvasRtlOJ9M6DgR,aaah0001,2HNZxbvFvasRtlOJ9M6DgR,2HNZxbvFvasRtlOJ9M6DgR,MMMBop - Single Version,Hanson,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00209; ordered title reference: https://open.spotify.com/track/2HNZxbvFvasRtlOJ9M6DgR; printed-year evidence: not available,2006,1996,community_bopster_year_differs;musicbrainz_candidate_differs
210,00210,https://hitstergame.com/uk/aaaa0005/00210,https://hitstergame.com/au/aaah0001/00210,1956,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1TKPfF2fvn6gVLVfp3iG4j,aaah0001,1TKPfF2fvn6gVLVfp3iG4j,1TKPfF2fvn6gVLVfp3iG4j,I Walk The Line - Single Version,Johnny Cash,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00210; ordered title reference: https://open.spotify.com/track/1TKPfF2fvn6gVLVfp3iG4j; printed-year evidence: not available,1958,1978,community_bopster_year_differs;musicbrainz_candidate_differs
211,00211,https://hitstergame.com/uk/aaaa0005/00211,https://hitstergame.com/au/aaah0001/00211,1994,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,0PCGfA36HrVPmsBZJ57zOU,aaah0001,0PCGfA36HrVPmsBZJ57zOU,0PCGfA36HrVPmsBZJ57zOU,"Love Is All Around - From ""Four Weddings And A Funeral""",Wet Wet Wet,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00211; ordered title reference: https://open.spotify.com/track/0PCGfA36HrVPmsBZJ57zOU; printed-year evidence: not available,1995,1994,community_bopster_year_differs
212,00212,https://hitstergame.com/uk/aaaa0005/00212,https://hitstergame.com/au/aaah0001/00212,1992,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3d9DChrdc6BOeFsbrZ3Is0,aaah0001,3d9DChrdc6BOeFsbrZ3Is0,3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00212; ordered title reference: https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0; printed-year evidence: not available,1991,1991,community_bopster_year_differs;musicbrainz_candidate_differs
213,00213,https://hitstergame.com/uk/aaaa0005/00213,https://hitstergame.com/au/aaah0001/00213,1999,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3x4yV0hW5Ve3TKhFkXSqFn,aaah0001,3x4yV0hW5Ve3TKhFkXSqFn,3x4yV0hW5Ve3TKhFkXSqFn,If You Had My Love,Jennifer Lopez,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00213; ordered title reference: https://open.spotify.com/track/3x4yV0hW5Ve3TKhFkXSqFn; printed-year evidence: not available,1999,1999,none
214,00214,https://hitstergame.com/uk/aaaa0005/00214,https://hitstergame.com/au/aaah0001/00214,2005,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3DQVgcqaP3iSMbaKsd57l5,aaah0001,3DQVgcqaP3iSMbaKsd57l5,3DQVgcqaP3iSMbaKsd57l5,I Bet You Look Good On The Dancefloor,Arctic Monkeys,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00214; ordered title reference: https://open.spotify.com/track/3DQVgcqaP3iSMbaKsd57l5; printed-year evidence: not available,2006,2004,community_bopster_year_differs;musicbrainz_candidate_differs
215,00215,https://hitstergame.com/uk/aaaa0005/00215,https://hitstergame.com/au/aaah0001/00215,2002,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,00Mb3DuaIH1kjrwOku9CGU,aaah0001,00Mb3DuaIH1kjrwOku9CGU,00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,Avril Lavigne,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00215; ordered title reference: https://open.spotify.com/track/00Mb3DuaIH1kjrwOku9CGU; printed-year evidence: not available,2002,2002,none
216,00216,https://hitstergame.com/uk/aaaa0005/00216,https://hitstergame.com/au/aaah0001/00216,1986,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2lwnmAQ7VLWmdHA17MHf9G,aaah0001,2lwnmAQ7VLWmdHA17MHf9G,2lwnmAQ7VLWmdHA17MHf9G,West End Girls - 2018 Remaster,Pet Shop Boys,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00216; ordered title reference: https://open.spotify.com/track/2lwnmAQ7VLWmdHA17MHf9G; printed-year evidence: not available,1986,1984,musicbrainz_candidate_differs
217,00217,https://hitstergame.com/uk/aaaa0005/00217,https://hitstergame.com/au/aaah0001/00217,1987,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1UvTPXlImVd4jcucK4qJwb,aaah0001,6W7ztLBiRzBN46ZaPAcQ0F,1UvTPXlImVd4jcucK4qJwb,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",Bill Medley,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00217; ordered title reference: https://open.spotify.com/track/1UvTPXlImVd4jcucK4qJwb; printed-year evidence: not available,2009,1987,community_bopster_year_differs;uk_au_equivalent_spotify_ids_differ
218,00218,https://hitstergame.com/uk/aaaa0005/00218,https://hitstergame.com/au/aaah0001/00218,1995,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,1d6KS9GH06JAd19uiBy9IE,aaah0001,1d6KS9GH06JAd19uiBy9IE,1d6KS9GH06JAd19uiBy9IE,Ironic - 2015 Remaster,Alanis Morissette,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00218; ordered title reference: https://open.spotify.com/track/1d6KS9GH06JAd19uiBy9IE; printed-year evidence: not available,1995,1995,none
219,00219,https://hitstergame.com/uk/aaaa0005/00219,https://hitstergame.com/au/aaah0001/00219,1996,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3jDdpx9PMlfMBS5tOBHFm9,aaah0001,3jDdpx9PMlfMBS5tOBHFm9,3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,Mark Morrison,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00219; ordered title reference: https://open.spotify.com/track/3jDdpx9PMlfMBS5tOBHFm9; printed-year evidence: not available,1996,1995,musicbrainz_candidate_differs
220,00220,https://hitstergame.com/uk/aaaa0005/00220,https://hitstergame.com/au/aaah0001/00220,1975,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,6hYT9vkr0xMjhBlaLsYq9T,aaah0001,6hYT9vkr0xMjhBlaLsYq9T,6hYT9vkr0xMjhBlaLsYq9T,The Hustle - Original Mix,Van McCoy,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00220; ordered title reference: https://open.spotify.com/track/6hYT9vkr0xMjhBlaLsYq9T; printed-year evidence: not available,1975,1984,musicbrainz_candidate_differs
221,00221,https://hitstergame.com/uk/aaaa0005/00221,https://hitstergame.com/au/aaah0001/00221,1984,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2gQaQUhDCNGfBVXTvxAmXQ,aaah0001,2gQaQUhDCNGfBVXTvxAmXQ,2gQaQUhDCNGfBVXTvxAmXQ,Shout,Tears For Fears,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00221; ordered title reference: https://open.spotify.com/track/2gQaQUhDCNGfBVXTvxAmXQ; printed-year evidence: not available,1985,1984,community_bopster_year_differs
222,00222,https://hitstergame.com/uk/aaaa0005/00222,https://hitstergame.com/au/aaah0001/00222,2008,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3Fcfwhm8oRrBvBZ8KGhtea,aaah0001,3Fcfwhm8oRrBvBZ8KGhtea,3Fcfwhm8oRrBvBZ8KGhtea,Viva La Vida,Coldplay,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00222; ordered title reference: https://open.spotify.com/track/3Fcfwhm8oRrBvBZ8KGhtea; printed-year evidence: not available,2008,2008,none
223,00223,https://hitstergame.com/uk/aaaa0005/00223,https://hitstergame.com/au/aaah0001/00223,1964,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,48i055G1OT5KxGGftwFxWy,aaah0001,48i055G1OT5KxGGftwFxWy,48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00223; ordered title reference: https://open.spotify.com/track/48i055G1OT5KxGGftwFxWy; printed-year evidence: not available,1962,1972,community_bopster_year_differs;musicbrainz_candidate_differs
224,00224,https://hitstergame.com/uk/aaaa0005/00224,https://hitstergame.com/au/aaah0001/00224,1993,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,2IHaGyfxNoFPLJnaEg4GTs,aaah0001,2IHaGyfxNoFPLJnaEg4GTs,2IHaGyfxNoFPLJnaEg4GTs,"What Is Love - 7"" Mix",Haddaway,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00224; ordered title reference: https://open.spotify.com/track/2IHaGyfxNoFPLJnaEg4GTs; printed-year evidence: not available,1993,1992,musicbrainz_candidate_differs
225,00225,https://hitstergame.com/uk/aaaa0005/00225,https://hitstergame.com/au/aaah0001/00225,2000,,unresolved,no,unresolved_missing_physical_card_back_year,aaaa0005,3Fzlg5r1IjhLk2qRw667od,aaah0001,3Fzlg5r1IjhLk2qRw667od,3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,Toploader,high,identity only: https://stgroupprdhitster.blob.core.windows.net/hitster-assets/gameset_database.json sku=aaaa0005 card=00225; ordered title reference: https://open.spotify.com/track/3Fzlg5r1IjhLk2qRw667od; printed-year evidence: not available,2000,2000,none
